id,created_at,retweet_count,favorite_count,verified,botScore,Number of caps ratio,Number of Exclamations,Tweet,URLs,Fake or Not
345554254116835328,2013-06-14 14:52:08,42,20,0,0.43,0.057692307692307696,0,"Mumford &amp; Sons cancel shows, America celebrates.",[],0
345538045304504321,2013-06-14 13:47:44,29,13,0,0.43,0.03773584905660377,0,Buying a Cinnabon just as patriotic as flying a flag.,[],0
345400824610029568,2013-06-14 04:42:28,25,9,0,0.43,0.047619047619047616,0,Justin Bieber actually allergic to shirts.,[],0
345350749410172930,2013-06-14 01:23:29,26,9,0,0.43,0.04,0,Miley Cyrus' parents are divorcing. Prepare for some really fucked up hair.,[],0
345276532048146432,2013-06-13 20:28:34,21,17,0,0.43,0.21621621621621623,0,Top NSA agents http://t.co/oQuoDYRfus,['http://t.co/oQuoDYRfus'],0
345184092628848641,2013-06-13 14:21:15,27,6,0,0.43,0.05660377358490566,1,Millions in path of severe weather. Every day. Panic!,[],0
345020629470294017,2013-06-13 03:31:42,27,14,0,0.43,0.16,0,#HeyFacebookWelcomeTo2007,[],0
344956054980943872,2013-06-12 23:15:07,20,8,0,0.43,0.061855670103092786,0,"Honey Boo Boo's Mama June channels her inner 'Baywatch' babe, mistaken for killer whale and shot.",[],0
344894127151935488,2013-06-12 19:09:02,146,57,0,0.43,0.061224489795918366,0,"Kanye West denies cheating on Kim Kardashian, claims it was his identical twin brother Kanye East.",[],0
344825827348852736,2013-06-12 14:37:38,69,37,0,0.43,0.022727272727272728,0,"An avocado is not something new, you idiots.",[],0
344476469185101825,2013-06-11 15:29:24,30,13,0,0.43,0.1,1,Who gives an iFuck?!,[],0
344450918105894912,2013-06-11 13:47:53,40,12,0,0.43,0.10256410256410256,0,Hillary Clinton blocks Bill on Twitter.,[],0
344439306959585281,2013-06-11 13:01:44,19,17,0,0.43,0.10606060606060606,0,"Bieber, before entering witness protection. http://t.co/NXdgwXBnVV",['http://t.co/NXdgwXBnVV'],0
344211391126851584,2013-06-10 21:56:05,78,24,0,0.43,0.11428571428571428,0,God hates the New England Patriots.,[],0
344144752297517056,2013-06-10 17:31:17,17,6,0,0.43,0.1111111111111111,0,Apple set to begin World Wide Dork Convention,[],0
344082683091111936,2013-06-10 13:24:39,49,15,0,0.43,0.03225806451612903,0,Apple introduces new horseshit.,[],0
343861462281883648,2013-06-09 22:45:35,51,13,0,0.43,0.2153846153846154,0,"SPOILER ALERT: 'Game of Thrones' ending, entire cast gets killed.",[],0
343804102142205952,2013-06-09 18:57:40,22,14,0,0.43,0.046875,0,Johnny Depp is now 50 years old. He's officially an old hipster.,[],0
343755906699382785,2013-06-09 15:46:09,29,11,0,0.43,0.05714285714285714,0,Study: Smiling linked to happiness.,[],0
343734964581445634,2013-06-09 14:22:56,29,10,0,0.43,0.02040816326530612,0,Everyone knows that tattoo was a mistake but you.,[],0
343725584142200832,2013-06-09 13:45:40,24,0,0,0.43,0.022727272727272728,0,Man unable to get out of bed to make coffee.,[],0
343497845501997057,2013-06-08 22:40:42,52,16,0,0.43,0.031746031746031744,0,Study: Getting shitfaced fixes nothing but it still feels good.,[],0
343431171981574144,2013-06-08 18:15:46,12,3,0,0.43,0.25,1,"NSA says ""Shhh!""",[],0
343361623739756544,2013-06-08 13:39:25,83,25,0,0.43,0.0392156862745098,0,Study: Low cell phone battery linked to depression.,[],0
343077229649076226,2013-06-07 18:49:20,60,19,0,0.43,0.0547945205479452,0,National Donut Day worst day for getting mugged. Good luck finding a cop.,[],0
342854891141746689,2013-06-07 04:05:50,46,15,0,0.43,0.13333333333333333,0,The NSA is reading your sexts.,[],0
342677190124650496,2013-06-06 16:19:43,36,17,0,0.43,0.047619047619047616,0,Paris Hilton unfortunately alive and well.,[],0
342395440651710464,2013-06-05 21:40:09,84,20,0,0.43,0.0975609756097561,0,"So, this exists... http://t.co/dyuwuZNG9b",['http://t.co/dyuwuZNG9b'],0
342371300150497280,2013-06-05 20:04:13,16,4,0,0.43,0.03571428571428571,0,MLB players offer to voluntarily submit to drug testing to see which one works best.,[],0
342287586615783424,2013-06-05 14:31:34,69,26,0,0.43,0.04395604395604396,0,Will Smith turns down 'Men in Black 4' to make some other piece of shit with no-talent son.,[],0
342267410369351680,2013-06-05 13:11:24,52,19,0,0.43,0.09375,0,Yankees recruit Lance Armstrong.,[],0
342004715971809280,2013-06-04 19:47:33,42,0,0,0.43,0.047619047619047616,0,RT @anjeanettec: Red weddings are totally gonna be a thing now.,[],0
341984468833284097,2013-06-04 18:27:05,48,18,0,0.43,0.043478260869565216,0,"Enough already, no one wants to hear about 'Game of Thrones' anymore.",[],0
341693322890452992,2013-06-03 23:10:11,52,13,0,0.43,0.01639344262295082,0,Twitter goes down and millions lose validation for existence.,[],0
341615813385658369,2013-06-03 18:02:11,19,5,0,0.43,0.046875,0,No one gives a shit about what happened on 'Mad Men' last night.,[],0
341578792176844800,2013-06-03 15:35:04,32,16,0,0.43,0.06493506493506493,0,Catherine Zeta-Jones' vagina kills remaining characters on 'Game of Thrones.',[],0
341547625776041985,2013-06-03 13:31:14,55,15,0,0.43,0.05,0,Game of Thrones attempts to kill itself.,[],0
341236705455661056,2013-06-02 16:55:45,63,16,0,0.43,0.043478260869565216,0,Tornadoes are assholes.,[],0
340556391817302016,2013-05-31 19:52:25,16,6,0,0.43,0.09836065573770492,0,Asteroid and moon turn out to be Mama June and Honey Boo Boo.,[],0
340521230509699072,2013-05-31 17:32:42,35,13,0,0.43,0.02197802197802198,0,"Asteroid to fly within 3.6 million miles of Earth, dumb fuck scientists calling that close.",[],0
340484559860817920,2013-05-31 15:06:59,41,22,0,0.43,0.07547169811320754,0,Amanda Bynes' vagina to play Grumpy Cat in new movie.,[],0
340463226045202433,2013-05-31 13:42:13,32,18,0,0.43,0.0425531914893617,0,American kid wins wins eating contest in India.,[],0
340295753324961792,2013-05-31 02:36:44,57,35,0,0.43,0.009523809523809525,0,"Final spelling bee word to eliminate last competitor was ""intercourse"" -- everyone completely unfamiliar.",[],0
340294296265687041,2013-05-31 02:30:57,50,18,0,0.43,0.05,0,Breaking: Spelling Bee won by kid with unpronounceable name.,[],0
340287634674958336,2013-05-31 02:04:29,23,10,0,0.43,0.07462686567164178,0,George W. Bush's popularity rating now higher than Justin Bieber's.,[],0
340279886310690817,2013-05-31 01:33:41,16,8,0,0.43,0.02564102564102564,0,Baby flushes mother's life down toilet.,[],0
340273453502459904,2013-05-31 01:08:07,14,11,0,0.43,0.04,0,"Mentioning ""Arrested Development"" to your hipster barista is a big mistake.",[],0
340266142306279424,2013-05-31 00:39:04,13,3,0,0.43,0.07407407407407407,0,"Director M. Night Shyamalan gives Jaden Smith's career a shitty, surprise ending.",[],0
340250470285185024,2013-05-30 23:36:48,26,0,0,0.43,0.058823529411764705,0,RT @anjeanettec: Mariah Carey is quitting American Idol to focus on other endeavors with her cleavage.,[],0
340183578321227776,2013-05-30 19:11:00,17,18,0,0.43,0.01639344262295082,0,"Flaccid penis in bun mistaken for hot dog, shenanigans ensue.",[],0
340174588304572417,2013-05-30 18:35:16,20,9,0,0.43,0.024691358024691357,0,"Lindsay Lohan seems to be getting better in rehab, doing best acting of her life.",[],0
340111207484751872,2013-05-30 14:23:25,50,27,0,0.43,0.0875,0,"Scientists attempt to clone wooly mammoth, extract DNA from Honey Boo Boo's mom.",[],0
339946824150421504,2013-05-30 03:30:13,35,26,0,0.43,0.02040816326530612,0,Perfect hiding place for marijuana in your lungs.,[],0
339836235205996544,2013-05-29 20:10:46,28,15,0,0.43,0.04081632653061224,0,Amanda Bynes accuses cops of fucking up her hair.,[],0
339822180219097088,2013-05-29 19:14:56,47,12,0,0.43,0.08450704225352113,0,"Olympics announce Noodling, Hot Dog Eating and Quidditch for 2020 games",[],0
339792976819666944,2013-05-29 17:18:53,71,20,0,0.43,0.06666666666666667,0,"Papa Johns: ""We regret letting Sergio Garcia work the phones that evening.""",[],0
339779313807269888,2013-05-29 16:24:35,52,23,0,0.43,0.0196078431372549,0,"Papa Johns apologizes for racial slur voicemail, offers customer free chicken and watermelon for life.",[],0
339765175659937793,2013-05-29 15:28:25,31,9,0,0.43,0.09302325581395349,0,"Justin Bieber cast in ""Fast and Furious 7.""",[],0
339744466615271426,2013-05-29 14:06:07,32,24,0,0.43,0.21428571428571427,0,Albert Lea Tribune Knows How To Write Headlines http://t.co/uESJzPEK7A,['http://t.co/uESJzPEK7A'],0
339738000772706304,2013-05-29 13:40:26,16,11,0,0.43,0.03278688524590164,0,Marcus Bachmann has announced he can finally stop pretending.,[],0
339519601106886657,2013-05-28 23:12:35,28,5,0,0.43,0.03225806451612903,0,Justin Bieber's neighbors victims of a drive-by douchebagging.,[],0
339482605630128128,2013-05-28 20:45:35,42,9,0,0.43,0.05063291139240506,0,"Chris Christie has lunch with Obama, asks President if he's gonna finish fries.",[],0
339370328251846656,2013-05-28 13:19:26,58,11,0,0.43,0.022727272727272728,0,Unemployed people are laughing at you today.,[],0
339177823132598272,2013-05-28 00:34:29,67,8,0,0.43,0.03225806451612903,0,Work is so gonna suck tomorrow.,[],0
339056059169779712,2013-05-27 16:30:38,55,20,0,0.43,0.01818181818181818,0,"If you put raisins in your coleslaw, you're an asshole.",[],0
339034605405470720,2013-05-27 15:05:23,49,13,0,0.43,0.014705882352941176,0,Millions pretend to not know what's in hot dogs and eat them anyway.,[],0
339019710228209665,2013-05-27 14:06:12,41,14,0,0.43,0.18181818181818182,0,Taco Bell Merit Badge http://t.co/n6rykAxVZI,['http://t.co/n6rykAxVZI'],0
338411575138467841,2013-05-25 21:49:41,41,25,0,0.43,0.045454545454545456,0,Amanda Bynes' vagina to testify against her.,[],0
338342968446566400,2013-05-25 17:17:04,39,14,0,0.43,0.05263157894736842,0,Amanda Bynes throws career out window.,[],0
338087497244475393,2013-05-25 00:21:55,29,14,0,0.43,0.04878048780487805,0,Abercrombie and Fitch plummet as millions of gay boys flock to Boy Scout uniforms.,[],0
338014046160838656,2013-05-24 19:30:03,20,16,0,0.43,0.022222222222222223,0,Amanda Bynes claims bong was actually a vase and that the weed was really just kale chips.,[],0
338013321305415680,2013-05-24 19:27:10,23,8,0,0.43,0.21428571428571427,0,Cuomo Spanks Weiner http://t.co/BFKLnfDV56,['http://t.co/BFKLnfDV56'],0
338001341379117057,2013-05-24 18:39:34,21,7,0,0.43,0.06578947368421052,0,"Chris Christie prepares for Memorial Day Weekend, slaughters herd of cattle.",[],0
337976917791752192,2013-05-24 17:02:31,28,6,0,0.43,0.06944444444444445,0,Amanda Bynes gets prescribed Adderall. Lindsay Lohan gets really pissed.,[],0
337948395790553088,2013-05-24 15:09:11,9,7,0,0.43,0.1346153846153846,0,John Travolta feeling at home http://t.co/cYR8Nu8wYF,['http://t.co/cYR8Nu8wYF'],0
337929188231237632,2013-05-24 13:52:51,51,27,0,0.43,0.11224489795918367,0,New Pixar Concept: Finding Nemo meets Bambi and we are headed to Cleveland. http://t.co/2MFitPcvW8,['http://t.co/2MFitPcvW8'],0
337926345780785153,2013-05-24 13:41:33,14,11,0,0.43,0.06779661016949153,0,"Kids change location in ""London Bridge"" song to Washington.",[],0
337722235492118528,2013-05-24 00:10:30,17,9,0,0.43,0.1509433962264151,0,New Boy Scout Patch Announced: Partners Tent Pitching,[],0
337699507175317504,2013-05-23 22:40:11,26,17,0,0.43,0.010752688172043012,0,The sixteen remaining straight boys in the scouts are very unhappy with today's announcement.,[],0
337693203841028097,2013-05-23 22:15:08,10,12,0,0.43,0.011904761904761904,0,Obama's worst drone strike yet was when he boringly went on and on about them today.,[],0
337654383758147585,2013-05-23 19:40:53,43,17,0,0.43,0.04054054054054054,0,Obama says it’s okay to do a drone strike on Paris Hilton’s new album.,[],0
337583769575882752,2013-05-23 15:00:17,16,12,0,0.43,0.058823529411764705,0,You can't 3D print a bigger penis.,[],0
337556888248012800,2013-05-23 13:13:28,26,19,0,0.43,0.05263157894736842,0,It doesn't matter how the vote turns out. The Boy Scouts will always be gay.,[],0
337274173049147392,2013-05-22 18:30:03,8,13,0,0.43,0.09859154929577464,0,Girls Gone Wild's Joe Francis found guilty of 1st Degree Douchebaggery.,[],0
337234775398023172,2013-05-22 15:53:30,69,16,0,0.43,0.1388888888888889,0,Sergio Garcia loses KFC sponsorship.,[],0
337210536909496320,2013-05-22 14:17:11,8,9,0,0.43,0.028169014084507043,0,Anthony Weiner forced to take new campaign head shot down from website.,[],0
337068439489359873,2013-05-22 04:52:33,35,13,0,0.43,0.02631578947368421,0,New study says lack of sleep is caused by surplus of guilt. What did you do?,[],0
336916215693987840,2013-05-21 18:47:40,17,6,0,0.43,0.03125,0,Geico pig turns out to be a cop.,[],0
336640326188027904,2013-05-21 00:31:22,50,20,0,0.43,0.038461538461538464,0,North Korean missiles turn out to be bottle rockets.,[],0
336582660975652864,2013-05-20 20:42:14,77,16,0,0.43,0.06315789473684211,0,Justin Bieber claims Billboard Music Award crowd loved him so much they were calling him 'Boo.',[],0
336519566266101760,2013-05-20 16:31:31,56,13,0,0.43,0.02702702702702703,0,Yahoo now owns all your cat pictures.,[],0
336466801619775489,2013-05-20 13:01:51,15,5,0,0.43,0.041666666666666664,0,North Korea fired another short-range missile. Psy better watch his ass.,[],0
336130497489035265,2013-05-19 14:45:30,12,3,0,0.43,0.07042253521126761,0,"Asshole ruins ""Star Trek Into Darkness"" for friend by telling too much.",[],0
335793386097344512,2013-05-18 16:25:56,59,20,0,0.43,0.030303030303030304,0,It's okay if you're still in bed.,[],0
335498749180772353,2013-05-17 20:55:09,44,8,0,0.43,0.04819277108433735,1,Congrats to Beyonce and Jay-Z who now get to come up with a new terrible baby name!,[],0
335390493192110080,2013-05-17 13:44:59,55,18,0,0.43,0.0392156862745098,0,"Kanye West denies being gay, claims to be fabulous.",[],0
335074586301452288,2013-05-16 16:49:41,66,27,0,0.43,0.034482758620689655,0,"David Beckham announces retirement, says ""Victoria will be doing the bending for a change, if you know what I mean.""",[],0
335030065614172160,2013-05-16 13:52:46,13,3,0,0.43,0.1076923076923077,0,New 'Angry Birds' movie will star Adrien Brody and Steve Buscemi.,[],0
334894109468798976,2013-05-16 04:52:32,53,23,0,0.43,0.04,0,New cure for insomnia found. It's called sleeping.,[],0
334874763300315136,2013-05-16 03:35:39,15,8,0,0.43,0.021739130434782608,0,Trekkies arrested for masturbating in theater.,[],0
334783876071292929,2013-05-15 21:34:30,7,11,0,0.43,0.03636363636363636,0,Governor Christie speaks out about chronic Dickey-Do disease.... his gut hangs out farther than his dickey do.,[],0
334752120584691712,2013-05-15 19:28:19,3,2,0,0.43,0.03571428571428571,0,"For those keeping track, Chris Brown is just going right to dead girls now. #aaliyah",[],0
334742275827564544,2013-05-15 18:49:12,13,4,0,0.43,0.10256410256410256,0,Judge denies OJ access to white Bronco.,[],0
334530987251859456,2013-05-15 04:49:37,11,6,0,0.43,0.024,0,"Majority of Americans would like to expose the new Gremlins remake to bright light (especially sunlight, which will kill it).",[],0
334505768005021698,2013-05-15 03:09:24,32,20,0,0.43,0.10526315789473684,0,Facebook update http://t.co/l74HIJ28yg,['http://t.co/l74HIJ28yg'],0
334425879822344192,2013-05-14 21:51:57,23,7,0,0.43,0.07792207792207792,0,Jack Nicholson considering having the Jolie procedure: http://t.co/0xNDv6ojHu,['http://t.co/0xNDv6ojHu'],0
334417999090028544,2013-05-14 21:20:39,19,8,0,0.43,0.1702127659574468,0,Moment of silence for... http://t.co/c4MORGXiTO,['http://t.co/c4MORGXiTO'],0
334304494882025473,2013-05-14 13:49:37,21,4,0,0.43,0.046511627906976744,0,Angelina Jolie's legs fear for their lives.,[],0
334287693158678528,2013-05-14 12:42:51,43,13,0,0.43,0.030612244897959183,0,"Obama says, ""Don't make circus of Benghazi"" ...defends ""clusterfuck"" as more accurate description.",[],0
334006142290239488,2013-05-13 18:04:04,63,23,0,0.43,0.07894736842105263,0,NBC cancels all of network television.,[],0
333971683432083456,2013-05-13 15:47:08,8,5,0,0.43,0.09090909090909091,0,IRS now in trouble for investigating Lipton.,[],0
333938267219185664,2013-05-13 13:34:21,15,5,0,0.43,0.037037037037037035,0,Your mother already forgot.,[],0
333654078829772800,2013-05-12 18:45:06,27,15,0,0.43,0.031746031746031744,0,Amanda Bynes' mother actually requested that she just not call.,[],0
333627717826277376,2013-05-12 17:00:21,59,17,0,0.43,0.015625,0,"That's nice, but your mom is still terribly disappointed in you.",[],0
333587430273859586,2013-05-12 14:20:15,21,9,0,0.43,0.16981132075471697,1,Happy Your Dad Forgot and is So Not Getting Laid Day!,[],0
333255899521097729,2013-05-11 16:22:52,17,2,0,0.43,0.012658227848101266,0,"If your mother doesn't get those damn flowers, you'll never hear the end of it.",[],0
333245291551657988,2013-05-11 15:40:43,25,11,0,0.43,0.02631578947368421,0,Cleveland has the worst house parties.,[],0
333231338045976577,2013-05-11 14:45:16,27,8,0,0.43,0.07407407407407407,0,Smoke in West Wing turns out to be Obama having a cig.,[],0
333016593657376768,2013-05-11 00:31:57,53,13,0,0.43,0.04,0,"Taco Bell test marketing waffle taco. You know you're gonna try it, fatass.",[],0
332876296315097088,2013-05-10 15:14:28,18,9,0,0.43,0.04395604395604396,0,"Randy Jackson quitting ""American Idol"" after this season to spend more time with his dawgs.",[],0
332861632348819456,2013-05-10 14:16:12,28,11,0,0.43,0.0380952380952381,0,"Lindsay Lohan and Brooke Mueller meet up in rehab, pledge to rid world of all cocaine (with their noses).",[],0
332842758526074882,2013-05-10 13:01:12,45,16,0,0.43,0.0851063829787234,0,Millions prepare to not see 'The Great Gatsby.',[],0
332569190680637440,2013-05-09 18:54:08,13,5,0,0.43,0.046511627906976744,0,"Amanda Bynes loses court case, and marbles.",[],0
332491804031197185,2013-05-09 13:46:38,50,23,0,0.43,0.045871559633027525,0,Police say that a burial site has been found for Boston suspect Tamerlan Tsarnaev. Currently preparing sewer.,[],0
332273816678068224,2013-05-08 23:20:26,81,33,0,0.43,0.26153846153846155,1,Brad and Angelina's Master Plan: REVEALED! http://t.co/O75kCoGEOp,['http://t.co/O75kCoGEOp'],0
332228895896137728,2013-05-08 20:21:55,87,37,0,0.43,0.027777777777777776,0,"Kim Kardashian's ""baby"" turns out to actually be an enormous second ass.",[],0
332205454950277120,2013-05-08 18:48:47,9,4,0,0.43,0.04081632653061224,0,Layzie Bone arrested for outstanding misspelling.,[],0
332139170204119041,2013-05-08 14:25:23,12,6,0,0.43,0.037037037037037035,0,"Mark Sanford to hike any trail he wants. What are you gonna do about it, bitches?",[],0
331991367272239104,2013-05-08 04:38:04,19,14,0,0.43,0.03896103896103896,0,Lindsay Lohan cries in fetal position while spooning last bottle of Adderall.,[],0
331828352845508610,2013-05-07 17:50:19,23,4,0,0.43,0.061224489795918366,0,"Brace yourselves, ladies. Chris Brown now single.",[],0
331804037987057665,2013-05-07 16:13:41,13,5,0,0.43,0.04225352112676056,0,Burger King in Cleveland should just shut down all together after this.,[],0
331798689863593984,2013-05-07 15:52:26,211,54,0,0.43,0.02586206896551724,0,"To aid Cleveland area kidnapping victims transition back into a familiar community, the Browns plan to remain awful.",[],0
331792255255969792,2013-05-07 15:26:52,157,43,0,0.43,0.08333333333333333,0,Kanye West escorts the couch from Married With Children on the red carpet http://t.co/abh8V3a7PG,['http://t.co/abh8V3a7PG'],0
331765758394761216,2013-05-07 13:41:35,29,10,0,0.43,0.03636363636363636,0,"Mars refuses to bury Boston bomber, suggests your anus.",[],0
331510977034059776,2013-05-06 20:49:10,21,4,0,0.43,0.03571428571428571,0,Man avoids getting hit by 3D gun by not wearing glasses.,[],0
331455297656848384,2013-05-06 17:07:55,20,14,0,0.43,0.0380952380952381,0,Chris Brown breaks up with Rihanna. Rihanna plans to not date for awhile and just take some time to heal.,[],0
331438828088881152,2013-05-06 16:02:29,14,5,0,0.43,0.022988505747126436,1,Boston officials refuse to bury marathon bombing suspect. How do you like them apples?!,[],0
331212650530865152,2013-05-06 01:03:44,36,29,0,0.43,0.05084745762711865,0,Nothing funny about statuetory rape. http://t.co/vZ6eEvlb9k,['http://t.co/vZ6eEvlb9k'],0
331086399010910208,2013-05-05 16:42:03,132,41,0,0.43,0.0625,0,Taco Bell celebrates Cinco de Mayo by giving away free diarrhea.,[],0
331052165328162816,2013-05-05 14:26:01,33,14,0,0.43,0.06153846153846154,1,Happy Cinco de Mayo! Good luck getting your water refilled today.,[],0
330839377804656640,2013-05-05 00:20:29,60,28,0,0.43,0.13008130081300814,0,"Condiment Week:
Today - Cuatro de Mustard
Tomorrow - Cinco de Mayo
Monday - Seis de Salsa
Tuesday - Black Olive History Day",[],0
330798016887922688,2013-05-04 21:36:07,10,2,0,0.43,0.05405405405405406,0,Lindsay Lohan physically restrained for calling Betty Ford a stupid bitch.,[],0
330683672787292161,2013-05-04 14:01:46,28,4,0,0.43,0.125,1,Happy Cuatro de Mustard!,[],0
330407091007287296,2013-05-03 19:42:43,30,11,0,0.43,0.07894736842105263,0,Windex announces Google Glass cleaner.,[],0
330315846612291584,2013-05-03 13:40:09,10,0,0,0.43,0.05333333333333334,0,Reese Witherspoon hires Kim Kardashian to give her pregnant acting lessons.,[],0
330070046082732034,2013-05-02 21:23:26,60,15,0,0.43,0.06451612903225806,0,Cinco de Mayo moved to the 6th.,[],0
329977487553613824,2013-05-02 15:15:38,48,15,0,0.43,0.022727272727272728,0,"Uptight person takes Twitter joke too seriously, writes indignant, self-righteous reply.",[],0
329740673689456642,2013-05-01 23:34:37,28,10,0,0.43,0.08771929824561403,0,Bipolar Disorder is being renamed Amanda Bynes' Syndrome.,[],0
329678377881587713,2013-05-01 19:27:05,41,21,0,0.43,0.1388888888888889,0,Obama's legos http://t.co/Zqm1fQSKlq,['http://t.co/Zqm1fQSKlq'],0
329664928568983552,2013-05-01 18:33:38,14,2,0,0.43,0.01834862385321101,0,"Little Wayne rushed back to hospital after another seizure, claims he was just treating 'a really bad cough.'",[],0
329621653426425857,2013-05-01 15:41:40,25,11,0,0.43,0.07058823529411765,0,"Sympathy to Westboro Baptist, needing to give up the NBA as their favorite pro sport.",[],0
329619427492519937,2013-05-01 15:32:50,22,9,0,0.43,0.050505050505050504,0,Three more Boston Marathon bombing suspects taken into custody. Uncle Ruslan to lead interrogation.,[],0
329587525708574720,2013-05-01 13:26:04,56,29,0,0.43,0.011363636363636364,1,"""So now you must be a big basketball fan!"" -straight men, to their only gay acquaintance",[],0
329379609391026177,2013-04-30 23:39:53,68,27,0,0.43,0.03333333333333333,0,"The FDA has approved the morning-after pill to be sold over the counter, making it a lot less complicated to be a whore.",[],0
329276672463495168,2013-04-30 16:50:51,8,4,0,0.43,0.0821917808219178,0,'Iron Man 3' also the title of 'Teen Mom' Farrah Abraham's next sex tape.,[],0
329253668077596673,2013-04-30 15:19:26,71,32,0,0.43,0.06756756756756757,0,Jason Collins gives suggestions on how to make NBA uniforms more fabulous.,[],0
328871802094886913,2013-04-29 14:02:02,131,25,0,0.43,0.0684931506849315,0,"Distraught Tim Tebow released from Jets, vows to start worshipping Satan.",[],0
328863387754831872,2013-04-29 13:28:36,26,14,0,0.43,0.058823529411764705,0,Jersey Shore's Ronnie hospitalized. America prays for rapid decline.,[],0
328608810803535872,2013-04-28 20:37:00,98,45,0,0.43,0.031578947368421054,0,Kim Kardashian to film live birth. America to see her vagina get destroyed on video once again.,[],0
328341126887120897,2013-04-28 02:53:19,175,71,0,0.43,0.05555555555555555,0,Amy Winehouse 20 months sober today.,[],0
328209658584117249,2013-04-27 18:10:55,14,6,0,0.43,0.020833333333333332,0,"Surveillance cameras are watching, nose pickers.",[],0
327985336145833984,2013-04-27 03:19:32,57,18,0,0.43,0.06896551724137931,0,Lindsay Lohan still not dead.,[],0
327883358560473088,2013-04-26 20:34:19,29,8,0,0.43,0.05263157894736842,0,Amanda Bynes shaves half of her brain.,[],0
327800301014888448,2013-04-26 15:04:16,64,12,0,0.43,0.0392156862745098,0,Manti Te'o 1st round draft pick for imaginary team.,[],0
327784162335539200,2013-04-26 14:00:08,33,9,0,0.43,0.039603960396039604,0,NFL draft continues. Millions of men pretend to listen to girlfriends and wives talk about their day.,[],0
327556536077537280,2013-04-25 22:55:38,67,19,0,0.43,0.09210526315789473,0,Honey Boo Boo's mom to play Jabba the Hutt's widow in new Star Wars trilogy.,[],0
327541470741528576,2013-04-25 21:55:46,24,5,0,0.43,0.06,0,Kim Kardashian admits to being pregnant with Khloe,[],0
327480799844761600,2013-04-25 17:54:41,24,11,0,0.43,0.09803921568627451,0,Dick Cheney War Criminal Library to open this fall.,[],0
327454968787398656,2013-04-25 16:12:03,23,11,0,0.43,0.1125,0,The George W. Bush Presidential Library will only offer copies of 'My Pet Goat.',[],0
327430774129299458,2013-04-25 14:35:54,38,7,0,0.43,0.030927835051546393,0,"Swedish police find pot on Justin Bieber tour bus, ban him from eating their delicious meatballs.",[],0
327290084724465665,2013-04-25 05:16:51,30,14,0,0.43,0.02040816326530612,0,New study says nighttime thoughts cause insomnia.,[],0
327280586324602880,2013-04-25 04:39:07,24,5,0,0.43,0.10638297872340426,0,Yogi Bear calls new life partner Honey Boo Boo.,[],0
327131494067875841,2013-04-24 18:46:40,9,6,0,0.43,0.06382978723404255,0,Zach Braff launches Kickstarter for his career.,[],0
327077115193331712,2013-04-24 15:10:35,24,17,0,0.43,0.05194805194805195,0,Neil Diamond writing song inspired by bombing. Hasn't Boston suffered enough?,[],0
327046236593090560,2013-04-24 13:07:53,44,15,0,0.43,0.05263157894736842,2,Bird flu is gonna get you!  Oogabooga!,[],0
326885571127558144,2013-04-24 02:29:28,38,13,0,0.43,0.0784313725490196,0,U.S. government suing the ball off Lance Armstrong.,[],0
326808637160951810,2013-04-23 21:23:45,93,85,0,0.43,0.1320754716981132,0,Fan gets Chris Brown Autograph http://t.co/dxoyTOgddV,['http://t.co/dxoyTOgddV'],0
326771805807329280,2013-04-23 18:57:24,30,14,0,0.43,0.031746031746031744,0,"Ricin suspect released on bail, goes straight to Jesse's house.",[],0
326758041015951360,2013-04-23 18:02:42,63,17,0,0.43,0.05263157894736842,0,"Snoop Lion changes name to Snoop Platypus, might have started smoking crack.",[],0
326718332726292480,2013-04-23 15:24:55,35,10,0,0.43,0.043859649122807015,0,"Dwayne 'The Rock' Johnson to undergo surgery for abdominal injury. They exploded during his 10,000 daily crunches.",[],0
326695975051743233,2013-04-23 13:56:04,25,18,0,0.43,0.054945054945054944,0,"Justin Bieber back with Selena Gomez, asks her to hide in attic and let him call her Annie.",[],0
326433999796977664,2013-04-22 20:35:05,47,13,0,0.43,0.07142857142857142,0,Canada too polite to call Al Qaeda a dick.,[],0
326417958635196416,2013-04-22 19:31:20,40,29,0,0.43,0.078125,0,"Mel Gibson defends Reese Witherspoon, blames arrest on the Jews.",[],0
326401858912546816,2013-04-22 18:27:22,58,14,0,0.43,0.03508771929824561,0,Dzhokhar Tsarnaev charged with first-degree douchbaggery.,[],0
326354700096122880,2013-04-22 15:19:58,23,10,0,0.43,0.06521739130434782,0,Bombing suspect's aunt claims to see Big Foot.,[],0
326327556208992256,2013-04-22 13:32:06,33,18,0,0.43,0.04285714285714286,0,"Hippies use 'Earth Day' as an excuse to make shitty, homemade granola.",[],0
325978251375820800,2013-04-21 14:24:06,52,18,0,0.43,0.014705882352941176,0,"Potheads forget it's not 4/20 anymore, wake up and keep celebrating.",[],0
325972148151808001,2013-04-21 13:59:51,12,6,0,0.43,0.037037037037037035,0,Millions of Americans disappointed with brunch choice.,[],0
325772682241130496,2013-04-21 00:47:14,85,41,0,0.43,0.16981132075471697,0,How LAPD would have handled it http://t.co/SWjeR9vxEe,['http://t.co/SWjeR9vxEe'],0
325696094698885120,2013-04-20 19:42:54,27,11,0,0.43,0.031914893617021274,0,Dzhokhar Tsarnaev sets Twitter record for most follows and then unfollows in a 48-hour period.,[],0
