id,created_at,retweet_count,favorite_count,verified,botScore,Number of caps ratio,Number of Exclamations,Tweet,URLs,Fake or Not
582997469727883265,2015-03-31 20:06:43,2541,3229,1,0.57,0.078125,0,This shouldn't be a debate. #ActOnClimate http://t.co/0seYdeb81r,['http://t.co/0seYdeb81r'],1
582977478722994176,2015-03-31 18:47:16,695,0,1,0.57,0.11029411764705882,0,"RT @WhiteHouse: America is taking steps to #ActOnClimate, and the world is joining us → https://t.co/Ft0xj1KpIJ http://t.co/yqaM9MMwgt","['https://t.co/Ft0xj1KpIJ', 'http://t.co/yqaM9MMwgt']",1
582964375130095616,2015-03-31 17:55:12,609,1577,1,0.57,0.08849557522123894,0,You could talk about anything—even compare jump shots. Enter now: http://t.co/7MlSY6kPWU http://t.co/gohG6pr0Hj,"['http://t.co/7MlSY6kPWU', 'http://t.co/gohG6pr0Hj']",1
582933148905779201,2015-03-31 15:51:07,450,1104,1,0.57,0.041237113402061855,0,Be one of the people building this grassroots movement from the ground up: http://t.co/lznuV1ZcpF,['http://t.co/lznuV1ZcpF'],1
582661974816763904,2015-03-30 21:53:34,656,1506,1,0.57,0.09285714285714286,0,"Stay calm, but act fast: There's one day left to enter for the chance to meet President Obama. http://t.co/gKX4B990RC http://t.co/Daxot5WWkW","['http://t.co/gKX4B990RC', 'http://t.co/Daxot5WWkW']",1
582642875382403072,2015-03-30 20:37:41,727,1269,1,0.57,0.06870229007633588,0,Another nation commits to #ActOnClimate—Mexico announced it would cut carbon pollution 25 percent by 2030: http://t.co/Jbt77AReBo,['http://t.co/Jbt77AReBo'],1
582620688759926784,2015-03-30 19:09:31,711,1752,1,0.57,0.07563025210084033,0,"Free flight, free hotel, and a chance to meet the President? Enter today: http://t.co/qhUAuJhsg6 http://t.co/sy3HPJzmes","['http://t.co/qhUAuJhsg6', 'http://t.co/sy3HPJzmes']",1
582577167822774272,2015-03-30 16:16:35,449,1093,1,0.57,0.11206896551724138,0,LIVE: President Obama is speaking about the life and legacy of Senator Ted Kennedy in Boston. http://t.co/Rbqwuf5F9B,['http://t.co/Rbqwuf5F9B'],1
581902700528422912,2015-03-28 19:36:29,816,1715,1,0.57,0.05084745762711865,0,"""Protecting working Americans’ paychecks shouldn’t be a partisan issue."" —President Obama http://t.co/tpyzuZj5Jz",['http://t.co/tpyzuZj5Jz'],1
581881691662348288,2015-03-28 18:13:00,437,1124,1,0.57,0.08333333333333333,0,WATCH: The President highlights the progress made since he signed Wall Street reform into law five years ago. http://t.co/tpyzuZj5Jz,['http://t.co/tpyzuZj5Jz'],1
581859341915033600,2015-03-28 16:44:12,701,2144,1,0.57,0.11290322580645161,0,You've got this: http://t.co/l8zQYngoOn http://t.co/Iue5qqR3Lu,"['http://t.co/l8zQYngoOn', 'http://t.co/Iue5qqR3Lu']",1
581535059003318272,2015-03-27 19:15:37,1128,3510,1,0.57,0.1282051282051282,0,Check this off your bucket list. http://t.co/1PRAd7UjfO http://t.co/0Dr0V3czMH,"['http://t.co/1PRAd7UjfO', 'http://t.co/0Dr0V3czMH']",1
581512630566658048,2015-03-27 17:46:29,535,1392,1,0.57,0.03546099290780142,0,"""Time and time again, @SenatorReid stood up to special interests and made sure every one of his constituents had a voice."" —President Obama",[],1
581472659747184640,2015-03-27 15:07:39,530,1526,1,0.57,0.10784313725490197,0,Wouldn't it be nice to fly to D.C. to meet President Obama? Here's your chance: http://t.co/0GFAvXmTl2,['http://t.co/0GFAvXmTl2'],1
581235915642834944,2015-03-26 23:26:55,362,852,1,0.57,0.03937007874015748,0,"If you believe in this grassroots movement for change, make an investment in its future—chip in today: http://t.co/2Uya7GsZR7",['http://t.co/2Uya7GsZR7'],1
581199014416265216,2015-03-26 21:00:17,831,1852,1,0.57,0.0449438202247191,0,"""There's nothing we can't do if the American people decide it's time."" —President Obama",[],1
581198417801715712,2015-03-26 20:57:55,906,1942,1,0.57,0.02877697841726619,0,"""We're also our brother's keeper ... our sister's keeper. We're also a country that believes everyone gets a fair shot."" —President Obama",[],1
581197830196461569,2015-03-26 20:55:35,369,1086,1,0.57,0.03418803418803419,0,"""Wall Street reform, what we passed five years ago, is protecting working families and taxpayers."" —President Obama",[],1
581197257275518977,2015-03-26 20:53:18,611,1417,1,0.57,0.02727272727272727,0,"""I want to invest in basic research so the jobs and industry of the future take root here."" —President Obama",[],1
581196788775931904,2015-03-26 20:51:27,892,1872,1,0.57,0.04597701149425287,0,"""The deficit has come down by two-thirds since I've been president."" —President Obama",[],1
581196457321095168,2015-03-26 20:50:08,867,1916,1,0.57,0.020833333333333332,0,"""I want to put more people back to work—rebuilding our roads and our bridges, modern ports, faster trains, faster internet"" —President Obama",[],1
581194592449617921,2015-03-26 20:42:43,449,1178,1,0.57,0.02459016393442623,0,"""These ideas are not about ideology—the reason we proposed these ideas is because we know they work."" —President Obama",[],1
581194261590315008,2015-03-26 20:41:24,2047,3506,1,0.57,0.0390625,0,"""Two years of community college should be as free and universal as high school is today."" —President Obama #CollegeOpportunity",[],1
581193461598146560,2015-03-26 20:38:13,631,1702,1,0.57,0.054945054945054944,0,"""Thanks to the hard work of the American people, America's coming back."" —President Obama",[],1
581193144181604352,2015-03-26 20:36:58,507,1352,1,0.57,0.059322033898305086,0,"""More than 16 million Americans have gained the security of health insurance."" —President Obama #BetterWithObamacare",[],1
581191966785966080,2015-03-26 20:32:17,1450,2355,1,0.57,0.057971014492753624,0,"""In America, if you work hard, you can get ahead."" —President Obama",[],1
581190666778243072,2015-03-26 20:27:07,308,733,1,0.57,0.12878787878787878,0,"LIVE: President Obama is speaking about the economy at Lawson State Community College in Birmingham, Alabama. http://t.co/TERXv0teTo",['http://t.co/TERXv0teTo'],1
581178777306329088,2015-03-26 19:39:52,309,704,1,0.57,0.1,0,Tune in at 4:10 p.m. ET to watch President Obama speak about the economy at Lawson State Community College: http://t.co/ivdE7qV1IZ,['http://t.co/ivdE7qV1IZ'],1
581165705535610880,2015-03-26 18:47:56,604,1575,1,0.57,0.0975609756097561,0,"Add your name. 

Get entered to win a trip for two to D.C. 

Meet the President. 

It's that easy. 

http://t.co/opcHFYDowY",['http://t.co/opcHFYDowY'],1
581111390762598401,2015-03-26 15:12:06,960,2410,1,0.57,0.10576923076923077,0,Get ready—enter for your chance to meet President Obama: http://t.co/Mp6Ih8FzkE http://t.co/ilxzLTtOmG,"['http://t.co/Mp6Ih8FzkE', 'http://t.co/ilxzLTtOmG']",1
580869030430396416,2015-03-25 23:09:03,487,1008,1,0.57,0.08421052631578947,0,Read how these three women's lives and careers are #BetterWithObamacare: http://t.co/t4W5gK0ZVi,['http://t.co/t4W5gK0ZVi'],1
580839207595220993,2015-03-25 21:10:33,433,1206,1,0.57,0.0603448275862069,0,This is a free trip for two to our nation's capital—and you'll get to meet President Obama: http://t.co/XjDszqhuEZ,['http://t.co/XjDszqhuEZ'],1
580791922089832448,2015-03-25 18:02:39,933,1758,1,0.57,0.06521739130434782,0,"""It's the end of discrimination against the sick in America."" —President Obama on how we're #BetterWithObamacare. http://t.co/6um94lVVqj",['http://t.co/6um94lVVqj'],1
580768005153529857,2015-03-25 16:27:37,765,1811,1,0.57,0.06060606060606061,0,Think you can nail the punchline? Here's your chance: http://t.co/aUjti19at7 http://t.co/2lAPhU7z9x,"['http://t.co/aUjti19at7', 'http://t.co/2lAPhU7z9x']",1
580741558338719744,2015-03-25 14:42:31,378,1006,1,0.57,0.12871287128712872,0,LIVE: President Obama is talking about the success of the Affordable Care Act. http://t.co/33ShdBN7sC,['http://t.co/33ShdBN7sC'],1
580499218810454016,2015-03-24 22:39:33,690,1650,1,0.57,0.09923664122137404,0,"""It is unbelievable what so many of these young people have accomplished."" —President Obama http://t.co/GUSJaP8dYz #WHScienceFair",['http://t.co/GUSJaP8dYz'],1
580433487079034880,2015-03-24 18:18:21,450,1124,1,0.57,0.14563106796116504,0,"WATCH: President Obama talks with 6-year-old ""Supergirls"" at the #WHScienceFair. http://t.co/oyK076HvSz",['http://t.co/oyK076HvSz'],1
580408947187716096,2015-03-24 16:40:51,925,2244,1,0.57,0.07971014492753623,0,"Share what inspired you to get involved, and be automatically entered to meet the President: http://t.co/RwHocu9VZ2 http://t.co/qfGAxG2XgP","['http://t.co/RwHocu9VZ2', 'http://t.co/qfGAxG2XgP']",1
580104853680078848,2015-03-23 20:32:29,814,1503,1,0.57,0.04716981132075472,0,"Read how #Obamacare has been an ""amazing catalyst for job creation and innovation."" http://t.co/DblLbnl9gR",['http://t.co/DblLbnl9gR'],1
580066657600712705,2015-03-23 18:00:42,808,1602,1,0.57,0.09420289855072464,0,"Five years ago, health care reform became law. Since then, it's helped 16M people get covered: http://t.co/eRFFIrEGSy #BetterWithObamacare",['http://t.co/eRFFIrEGSy'],1
580053146891780096,2015-03-23 17:07:01,1082,2088,1,0.57,0.09701492537313433,0,"On the fifth anniversary of health care reform, see how America is #BetterWithObamacare: http://t.co/kzRIKpEvft http://t.co/ZdvOy37FwM","['http://t.co/kzRIKpEvft', 'http://t.co/ZdvOy37FwM']",1
580032204547301376,2015-03-23 15:43:48,884,1633,1,0.57,0.08695652173913043,0,"“Actual facts show that the Affordable Care Act is good for our economy."" —President Obama http://t.co/0slLjygF3L #BetterWithObamacare",['http://t.co/0slLjygF3L'],1
579309958740721666,2015-03-21 15:53:51,958,1802,1,0.57,0.11851851851851852,0,WATCH: The President calls on the Senate to stop playing politics and confirm Loretta Lynch as Attorney General. http://t.co/q7PqJylPKx,['http://t.co/q7PqJylPKx'],1
578989238298906624,2015-03-20 18:39:26,699,1542,1,0.57,0.10948905109489052,0,LIVE: President Obama is speaking about helping all young Americans reach their full potential at the #WHFilmFest. http://t.co/hCmAG8mdYj,['http://t.co/hCmAG8mdYj'],1
578961249628659712,2015-03-20 16:48:13,380,0,1,0.57,0.14705882352941177,0,RT @WhiteHouse: Tune in at 1pm ET for some amazing short films at the 2015 #WHFilmFest → http://t.co/eZwdRbn8YE http://t.co/Z7uFQRWvj2,"['http://t.co/eZwdRbn8YE', 'http://t.co/Z7uFQRWvj2']",1
578650084688150528,2015-03-19 20:11:45,603,1141,1,0.57,0.13131313131313133,0,Vote on the Flunked-Science Four now: http://t.co/RjSXjrli7Y #ChampionDenier http://t.co/wUamlZkOiv,"['http://t.co/RjSXjrli7Y', 'http://t.co/wUamlZkOiv']",1
578632045259145216,2015-03-19 19:00:04,1061,1870,1,0.57,0.06428571428571428,0,"The President announced a 40% cut in federal carbon pollution over the next decade, saving $18 billion. http://t.co/sK2xWX1nkV #ActOnClimate",['http://t.co/sK2xWX1nkV'],1
578567102870622208,2015-03-19 14:42:01,1968,3190,1,0.57,0.06557377049180328,0,America needs a budget that builds a stronger middle class—not one that revisits failed policies. http://t.co/MQFFJp8gCT,['http://t.co/MQFFJp8gCT'],1
578308711833214976,2015-03-18 21:35:16,1002,1778,1,0.57,0.12371134020618557,0,It's that time of year. Check out the Presidential Bracket. http://t.co/EX1zWLLzIW #Baracketology,['http://t.co/EX1zWLLzIW'],1
578276583842050049,2015-03-18 19:27:36,823,1660,1,0.57,0.0390625,0,"""We know what works. We know what we have to do. We've just got to put aside the stale and outmoded debates."" —President Obama",[],1
578275988770967553,2015-03-18 19:25:14,675,1537,1,0.57,0.04065040650406504,0,"""Today I announced nearly $500 million in new public and private investment for American manufacturing."" —President Obama",[],1
578275795858157569,2015-03-18 19:24:28,1944,3735,1,0.57,0.025210084033613446,0,"""I've proposed making two years of community college as free and universal as high school is today."" —President Obama",[],1
578275563732799488,2015-03-18 19:23:32,2118,2629,1,0.57,0.030612244897959183,0,"""I want to make sure all our kids get a great education from the earliest age."" —President Obama",[],1
578274210251821056,2015-03-18 19:18:10,574,1329,1,0.57,0.03669724770642202,0,"""Republicans in Congress have put together the same proposals year after year after year."" —President Obama",[],1
578273991900540928,2015-03-18 19:17:18,535,1179,1,0.57,0.05102040816326531,0,"""The Republican budget would strip health insurance for millions of Americans."" —President Obama",[],1
578272956792483840,2015-03-18 19:13:11,739,1558,1,0.57,0.037037037037037035,0,"""There's nothing I'd like more than an opposition party that works with me to let hard-working Americans get ahead."" —President Obama",[],1
578271735050436608,2015-03-18 19:08:20,1128,1800,1,0.57,0.03125,0,"""Reality has rendered it's judgement: Trickle-down economics does not work, and middle-class economics does."" —President Obama",[],1
578271452534714368,2015-03-18 19:07:12,398,983,1,0.57,0.02127659574468085,0,"""We've emerged from what was a once-in-a-generation crisis, better positioned for the future than any of our competitors."" —President Obama",[],1
578270335834828800,2015-03-18 19:02:46,554,1281,1,0.57,0.036036036036036036,0,"""Since I took office, we've cut our deficits as a share of our economy by about two-thirds."" —President Obama",[],1
578269700833980417,2015-03-18 19:00:15,511,1215,1,0.57,0.039603960396039604,0,"""More than 16 million Americans have gained the security of health care coverage."" —President Obama",[],1
578269516292964353,2015-03-18 18:59:31,470,1160,1,0.57,0.033707865168539325,0,"""The typical family this year should save more than $700 at the pump."" —President Obama",[],1
578269107834892288,2015-03-18 18:57:53,1220,1994,1,0.57,0.03125,0,"""Every three weeks we produce as much solar power as we did in all of 2008.""  —President Obama",[],1
578268904104943616,2015-03-18 18:57:05,762,1476,1,0.57,0.04950495049504951,0,"""Today there are more job openings in the United States than any time since 2001."" —President Obama",[],1
578268698907058176,2015-03-18 18:56:16,478,1040,1,0.57,0.0297029702970297,0,"""We're now in the midst of the longest streak of private-sector growth on record."" —President Obama",[],1
578268504085782529,2015-03-18 18:55:29,598,1155,1,0.57,0.02727272727272727,0,"""America's businesses have added more than 200,000 jobs each month for 12 straight months."" —President Obama",[],1
578268258190520320,2015-03-18 18:54:31,395,913,1,0.57,0.02830188679245283,0,"""Do we retreat from the realities of a 21st century economy, or do we advance together?""—President Obama",[],1
578266549875646464,2015-03-18 18:47:43,325,703,1,0.57,0.11627906976744186,0,LIVE: President Obama speaks at the City Club of Cleveland about the importance of middle-class economics. http://t.co/JvJtGuIwTL,['http://t.co/JvJtGuIwTL'],1
578252483631271936,2015-03-18 17:51:50,363,795,1,0.57,0.104,0,"Tune in at 2:55 p.m. ET to watch President Obama talk about middle-class economics in Cleveland, Ohio. http://t.co/4mJWJXjxIP",['http://t.co/4mJWJXjxIP'],1
578230358740598784,2015-03-18 16:23:55,567,1104,1,0.57,0.03731343283582089,0,Read the President's reply to a high school student's letter about the unequal distribution of school supplies: http://t.co/Lfi8mSsS4f,['http://t.co/Lfi8mSsS4f'],1
577899060276772864,2015-03-17 18:27:27,3386,7630,1,0.57,0.1836734693877551,0,Happy Saint Patrick's Day. http://t.co/i2hxSFrYGB,['http://t.co/i2hxSFrYGB'],1
577871359264485376,2015-03-17 16:37:23,583,1152,1,0.57,0.09649122807017543,0,WATCH: President Obama discusses #CollegeOpportunity with students from across the country. http://t.co/nfa7wPavgW,['http://t.co/nfa7wPavgW'],1
577575221043003394,2015-03-16 21:00:38,600,1151,1,0.57,0.07751937984496124,0,"Before this round ends, help decide who advances in the Climate Change Fantasy Tournament: http://t.co/O2fR9gnCxk #ChampionDenier",['http://t.co/O2fR9gnCxk'],1
577517330663677952,2015-03-16 17:10:36,1182,2452,1,0.57,0.05454545454545454,0,"Thanks to #Obamacare, 16.4 million more Americans have the security of health coverage. http://t.co/BY6k3y3dZ2",['http://t.co/BY6k3y3dZ2'],1
576741528334409728,2015-03-14 13:47:50,1070,2219,1,0.57,0.06474820143884892,0,"In the weekly address, President Obama lays out his plan for quality, affordable higher education for all Americans: http://t.co/HlBdGKnxYl",['http://t.co/HlBdGKnxYl'],1
576500839767904256,2015-03-13 21:51:25,1126,2360,1,0.57,0.07079646017699115,0,Read how the Obama administration is fighting state bans on same-sex marriage: http://t.co/uAjlQQ5jho #LoveIsLove,['http://t.co/uAjlQQ5jho'],1
576429838279401472,2015-03-13 17:09:17,441,1051,1,0.57,0.06172839506172839,0,Time to weigh in—who deserves the #ChampionDenier title? http://t.co/Fyyz0hLnez,['http://t.co/Fyyz0hLnez'],1
576405288837726208,2015-03-13 15:31:44,1587,2220,1,0.57,0.14285714285714285,0,For real though: http://t.co/mjoOt7YfVz #CanILive,['http://t.co/mjoOt7YfVz'],1
576151284757073920,2015-03-12 22:42:25,888,0,1,0.57,0.16901408450704225,1,RT @JimmyKimmelLive: #TBT Just two dudes sharing a high five. Watch Jimmy interview President Obama TONIGHT on #Kimmel! #ObamaOnKimmel http…,[],1
576133874511519744,2015-03-12 21:33:14,908,1788,1,0.57,0.09009009009009009,0,"We've already tripled wind energy in America, but there's more we can do. http://t.co/elImYrEShN #SwitchToClean",['http://t.co/elImYrEShN'],1
576104761679708160,2015-03-12 19:37:33,721,1246,1,0.57,0.125,0,Who will take home the title of #ChampionDenier? Vote now: http://t.co/hFWKz1uKEf http://t.co/l8TGDshzIg,"['http://t.co/hFWKz1uKEf', 'http://t.co/l8TGDshzIg']",1
575764044138708993,2015-03-11 21:03:39,911,0,1,0.57,0.18309859154929578,0,"RT @FLOTUS: If you submit a video on your high school and the @FAFSA, FLOTUS might speak at graduation. http://t.co/fOcbGMsSVU http://t.co/…","['http://t.co/fOcbGMsSVU', 'http://t.co/\xe2\x80\xa6']",1
575457817827500035,2015-03-11 00:46:49,768,1612,1,0.57,0.11504424778761062,0,ICYMI: Nearly 11.7 million Americans enrolled in health care through the open marketplace. http://t.co/tNREJaKtvH,['http://t.co/tNREJaKtvH'],1
575424033669283840,2015-03-10 22:32:35,1678,2368,1,0.57,0.08823529411764706,0,"Solar power is growing at record rates, supporting American jobs and helping fight climate change: http://t.co/oTBPdkIBRH #SwitchToClean",['http://t.co/oTBPdkIBRH'],1
575399369370816513,2015-03-10 20:54:34,1121,1804,1,0.57,0.10619469026548672,0,We're making big strides in combating climate change—but more can be done. #ActOnClimate http://t.co/VOhJDGMtMH,['http://t.co/VOhJDGMtMH'],1
575360948346597376,2015-03-10 18:21:54,3702,4129,1,0.57,0.022556390977443608,0,"""No matter who you are or where you come from, not only can you succeed, but you can help everybody else succeed."" —President Obama",[],1
575360751453384705,2015-03-10 18:21:07,735,1671,1,0.57,0.0784313725490196,0,"""Inspire us. Lead us. Be the Americans that we need you to be."" —President Obama #CollegeOpportunity",[],1
575360008067547136,2015-03-10 18:18:10,2423,2879,1,0.57,0.0425531914893617,0,"""Change doesn't happen by itself. It happens because people get organized."" —President Obama",[],1
575359157341020162,2015-03-10 18:14:47,889,1668,1,0.57,0.04424778761061947,0,"""You're not just investing in yourself—you're investing in your nation."" —President Obama #CollegeOpportunity",[],1
575358846841061376,2015-03-10 18:13:33,900,1899,1,0.57,0.024193548387096774,0,"""We're trying to make sure that across the board more and more young people can afford to go to college."" —President Obama",[],1
575358193557053440,2015-03-10 18:10:57,1025,2122,1,0.57,0.048,0,"""I sent Congress a bold new plan to bring down the cost of community college to zero."" —President Obama #CollegeOpportunity",[],1
575357492235911169,2015-03-10 18:08:10,1123,2223,1,0.57,0.04424778761061947,0,"""I'm only standing here because of scholarships and loans and work study."" —President Obama #CollegeOpportunity",[],1
575357323637432320,2015-03-10 18:07:30,1448,2308,1,0.57,0.045112781954887216,0,"""I believe America is not a place where higher education is a privilege reserved for the few."" —President Obama #CollegeOpportunity",[],1
575356821247938560,2015-03-10 18:05:30,780,1396,1,0.57,0.021739130434782608,0,"""The ability to compete in the global economy depends on us having the world's most skilled, best educated workforce.""  —President Obama",[],1
575356634781736960,2015-03-10 18:04:45,1444,2003,1,0.57,0.05813953488372093,0,"""Your most valuable asset is your imagination."" —President Obama #CollegeOpportunity",[],1
575356062678691840,2015-03-10 18:02:29,777,1508,1,0.57,0.047619047619047616,0,"""Today a college degree is the surest ticket to the middle class."" —President Obama #CollegeOpportunity",[],1
575355922312138754,2015-03-10 18:01:56,706,1369,1,0.57,0.02142857142857143,0,"""After the worst economic crisis of our lifetimes, over the past five years our economy has created 12 million new jobs."" —President Obama",[],1
575355612772478977,2015-03-10 18:00:42,1474,2006,1,0.57,0.0364963503649635,0,"""I believe that higher education is one of the best investments anybody can make in their future."" —President Obama #CollegeOpportunity",[],1
575353849248026624,2015-03-10 17:53:41,398,841,1,0.57,0.08029197080291971,0,LIVE: President Obama is talking to students at @GeorgiaTech about how to make college in America more affordable. http://t.co/8Nb4gVygp2,['http://t.co/8Nb4gVygp2'],1
575334394740674560,2015-03-10 16:36:23,3503,978,1,0.57,0.09322033898305085,0,Tune in at 1:30 p.m. ET to watch President Obama discuss college affordability at @GeorgiaTech: http://t.co/SFwboCIk9b,['http://t.co/SFwboCIk9b'],1
575059513402773505,2015-03-09 22:24:06,1731,0,1,0.57,0.11029411764705882,0,"RT @WhiteHouse: Our march is not yet finished, but we're getting closer.
http://t.co/uVWBvryy1E
#Selma50 #MarchOn http://t.co/zuydM04JB7","['http://t.co/uVWBvryy1E', 'http://t.co/zuydM04JB7']",1
574958779046846464,2015-03-09 15:43:49,576,1164,1,0.57,0.17346938775510204,0,Watch President Obama and @FLOTUS reflect on their visit to Selma: http://t.co/ROj1LJXoGh #Selma50,['http://t.co/ROj1LJXoGh'],1
574707955699818496,2015-03-08 23:07:08,7982,11577,1,0.57,0.08870967741935484,0,"""Women make immeasurable contributions to our world."" —President Obama #HappyInternationalWomensDay http://t.co/IcllNqPgcR",['http://t.co/IcllNqPgcR'],1
574654643944452096,2015-03-08 19:35:18,524,0,1,0.57,0.1056338028169014,2,"RT @vj44: POTUS invited an old friend, Edith Childs, to his town hall. Edith was the first to say ""Fired Up, Ready to Go!!"" http://t.co/wR6…",['http://t.co/wR6\xe2\x80\xa6'],1
574313308028801024,2015-03-07 20:58:57,6042,6479,1,0.57,0.06086956521739131,0,"""We honor those who walked so we could run. We must run so our children soar."" —President Obama #Selma50 #MarchOn",[],1
574312751742513152,2015-03-07 20:56:44,1757,2773,1,0.57,0.046153846153846156,0,"""What a glorious task we are given, to continually try to improve this great nation of ours."" —President Obama #Selma50 #MarchOn",[],1
574312262254608384,2015-03-07 20:54:48,2211,2992,1,0.57,0.05785123966942149,0,"""We respect the past, but we don’t pine for the past. We don’t fear the future."" —President Obama #Selma50 #MarchOn",[],1
574311631833993217,2015-03-07 20:52:17,1222,2161,1,0.57,0.09090909090909091,0,"""We know America is what we make of it."" —President Obama #Selma50 #MarchOn",[],1
574311117637427200,2015-03-07 20:50:15,1511,2369,1,0.57,0.029411764705882353,0,"""We can make sure every person willing to work has the dignity of a job, and a fair wage, and a real voice."" —President Obama #Selma50",[],1
574310835759280129,2015-03-07 20:49:08,922,1635,1,0.57,0.05405405405405406,0,"""With effort, we can roll back poverty and the roadblocks to opportunity."" —President Obama #Selma50 #MarchOn",[],1
574310317263618049,2015-03-07 20:47:04,1403,2084,1,0.57,0.07317073170731707,0,"""This is work for all Americans, and not just some. Not just whites. Not just blacks."" —President Obama #Selma50 #MarchOn",[],1
574309869408423936,2015-03-07 20:45:17,1254,1828,1,0.57,0.05504587155963303,0,"""Selma teaches us, too, that action requires that we shed our cynicism."" —President Obama #Selma50 #MarchOn",[],1
574309331417612288,2015-03-07 20:43:09,2518,2882,1,0.57,0.06796116504854369,0,"""If Selma taught us anything, it’s that our work is never done."" —President Obama #Selma50 #MarchOn",[],1
574308899072966657,2015-03-07 20:41:26,1914,2160,1,0.57,0.02857142857142857,0,"""Young people can draw strength from this place, where the powerless could change the world’s greatest power."" —President Obama #Selma50",[],1
574308295072157696,2015-03-07 20:39:02,796,1334,1,0.57,0.047619047619047616,0,"""That’s what this movement was all about—one leg in our long journey toward freedom."" —President Obama #Selma50 #MarchOn",[],1
574307813364727808,2015-03-07 20:37:07,1845,2525,1,0.57,0.05426356589147287,0,"""What greater form of patriotism is there than the belief that America is not yet finished."" —President Obama #Selma50 #MarchOn",[],1
574307375521333248,2015-03-07 20:35:23,785,1391,1,0.57,0.07,0,"""What could be more American than what happened in this place?"" —President Obama #Selma50 #MarchOn",[],1
574306819004305409,2015-03-07 20:33:10,2006,2296,1,0.57,0.043859649122807015,0,"""They proved that nonviolent change is possible. That love and hope can conquer hate."" —President Obama #Selma50",[],1
574306519258382336,2015-03-07 20:31:58,969,1643,1,0.57,0.05172413793103448,0,"""What enormous faith these men and women had—faith in God, but also faith in America."" —President Obama #Selma50",[],1
574306074041401344,2015-03-07 20:30:12,811,1249,1,0.57,0.03759398496240601,0,"""It was not a clash of armies, but a clash of wills; a contest to determine the true meaning of America."" —President Obama #Selma50",[],1
574305445390647296,2015-03-07 20:27:42,1185,1606,1,0.57,0.04895104895104895,0,"""There are places and moments in America where this nation’s destiny has been decided ... Selma is such a place."" —President Obama #MarchOn",[],1
574303070689095680,2015-03-07 20:18:16,918,1204,1,0.57,0.1223021582733813,0,LIVE: President Obama is speaking at the Edmund Pettus Bridge on the 50th anniversary of the Selma marches. http://t.co/8JypQTMQFo #Selma50,['http://t.co/8JypQTMQFo'],1
574282500463312899,2015-03-07 18:56:32,1801,2390,1,0.57,0.15625,0,"Tune in at 2:35 p.m. ET to watch President Obama speak in Selma, Alabama: http://t.co/wF2J5vKpRY #MarchOn http://t.co/COHzBaUleZ","['http://t.co/wF2J5vKpRY', 'http://t.co/COHzBaUleZ']",1
574228892820586496,2015-03-07 15:23:31,1131,1876,1,0.57,0.07518796992481203,0,WATCH: President Obama discusses the need to encourage the education of girls around the globe. http://t.co/vtisyocnkt #LetGirlsLearn,['http://t.co/vtisyocnkt'],1
573980725113827329,2015-03-06 22:57:23,1236,1906,1,0.57,0.06299212598425197,0,"Learn about the legacy of Selma, listen to stories from courageous civil rights activists, and #MarchOn: http://t.co/YR0mks1ORz",['http://t.co/YR0mks1ORz'],1
573960408509255680,2015-03-06 21:36:39,602,0,1,0.57,0.12408759124087591,0,"RT @WhiteHouse: “Do not get cynical about what’s possible."" —President Obama to young people at @BenedictEDU http://t.co/oRBdFILRhk",['http://t.co/oRBdFILRhk'],1
573923776158552064,2015-03-06 19:11:05,388,811,1,0.57,0.12605042016806722,0,LIVE: President Obama is participating in a town hall at @BenedictEDU about youth opportunities. http://t.co/l1rEKQHzkY,['http://t.co/l1rEKQHzkY'],1
573892580401770496,2015-03-06 17:07:08,1134,1704,1,0.57,0.04477611940298507,0,"Our economy added 295,000 jobs last month—that's a record 60 consecutive months of private-sector job growth: http://t.co/t0cG7USZcN",['http://t.co/t0cG7USZcN'],1
573618100584648704,2015-03-05 22:56:27,475,0,1,0.57,0.09027777777777778,0,RT @WhiteHouse: Find out how you can make a difference in the lives of some incredible young people → http://t.co/ISMQ8Sfxph #MyBrothersKee…,['http://t.co/ISMQ8Sfxph'],1
573557028129374208,2015-03-05 18:53:46,740,1538,1,0.57,0.06306306306306306,0,The number of uninsured Americans continues to drop within the first two months of 2015: http://t.co/E2HVFlRx3k,['http://t.co/E2HVFlRx3k'],1
573518316087676928,2015-03-05 16:19:56,2310,3123,1,0.57,0.030303030303030304,0,The unemployment rate dropped in every single state during 2014—the first time that's happened in 30 years. http://t.co/1ngUD95daI,['http://t.co/1ngUD95daI'],1
573230139909152768,2015-03-04 21:14:50,592,1250,1,0.57,0.046875,0,President Obama's progressive trade deal would mean stronger protections for workers and the environment: http://t.co/qpF2biBTpJ,['http://t.co/qpF2biBTpJ'],1
573158136938274816,2015-03-04 16:28:43,1186,2113,1,0.57,0.06299212598425197,0,"If you're passionate about marriage equality, take a look at this progress—state by state: http://t.co/f9T7HxIk3H #LoveIsLove",['http://t.co/f9T7HxIk3H'],1
572900270654423040,2015-03-03 23:24:03,581,0,1,0.57,0.14492753623188406,0,RT @FLOTUS: Worth a read: The First Lady on @Upworthy announcing new steps to help #LetGirlsLearn around the globe: http://t.co/IldEFrMx9w,['http://t.co/IldEFrMx9w'],1
572886020477214720,2015-03-03 22:27:25,5149,9384,1,0.57,0.10869565217391304,0,"""Every girl deserves an education."" —President Obama #LetGirlsLearn http://t.co/9L7MTiYog6",['http://t.co/9L7MTiYog6'],1
